,ID,Name,Formula,Formula weight,Charge,Compartment,KEGG,BiGG,ChEBI,VMH,Reactions
1958,MAM01250x,acetamidopropanal,C5H9NO2,115.13046,0,x,,,,CE4788,"MAR06964, MAR06959, MAR06962"
1959,MAM01251c,acetanilide,C8H9NO,135.16316,0,c,C07565,,CHEBI:28884,M01251,MAR09527
1960,MAM01252c,acetate,C2H3O2,59.044019999999996,-1,c,C00033,ac,CHEBI:15366,ac,"MAR01568, MAR08380, MAR03919, MAR07611, MAR06035, MAR01959, MAR08628, MAR04283, MAR06001, MAR06036, MAR09515, MAR01999, MAR08425, MAR08496, MAR00061, MAR06015, MAR09679, MAR04629, MAR04934, MAR04097, MAR05292, MAR04133, MAR04935, MAR05339, MAR06969, MAR08518, MAR09952, MAR01985, MAR04199, MAR06031, MAR06008, MAR04093, MAR06032, MAR06033, MAR00641, MAR06022, MAR06034"
1961,MAM01252g,acetate,C2H3O2,59.044019999999996,-1,g,C00033,ac,CHEBI:15366,ac,"MAR07216, MAR08496"
1962,MAM01252m,acetate,C2H3O2,59.044019999999996,-1,m,C00033,ac,CHEBI:15366,ac,"MAR02751, MAR04099, MAR08357, MAR02000, MAR00061, MAR05292, MAR04095, MAR02723"
1963,MAM01252x,acetate,C2H3O2,59.044019999999996,-1,x,C00033,ac,CHEBI:15366,ac,"MAR03475, MAR09679"
1964,MAM01252r,acetate,C2H3O2,59.044019999999996,-1,r,C00033,ac,CHEBI:15366,ac,"MAR02001, MAR01960, MAR07186, MAR01987"
1965,MAM01252e,acetate,C2H3O2,59.044019999999996,-1,e,C00033,ac,CHEBI:15366,ac,"MAR08421, MAR04935, MAR06035, MAR07612, MAR06001, MAR06036, MAR06031, MAR08519, MAR06008, MAR09086, MAR06032, MAR06015, MAR06033, MAR06022, MAR04934, MAR06034"
1966,MAM01253c,acetoacetate,C4H5O3,101.0807,-1,c,C00164,acac,CHEBI:15344,acac,"MAR06005, MAR06046, MAR04977, MAR06000, MAR05426, MAR04976, MAR06006, MAR06047, MAR06001, MAR06778, MAR01436, MAR06025, MAR06002, MAR06003, MAR00056, MAR06004"
1967,MAM01253m,acetoacetate,C4H5O3,101.0807,-1,m,C00164,acac,CHEBI:15344,acac,"MAR03787, MAR04977, MAR05426, MAR01576, MAR04461, MAR04464, MAR01577, MAR20013"
1968,MAM01253e,acetoacetate,C4H5O3,101.0807,-1,e,C00164,acac,CHEBI:15344,acac,"MAR06005, MAR06046, MAR06000, MAR06003, MAR04976, MAR06006, MAR06047, MAR06001, MAR06004, MAR09132, MAR06025, MAR06002"
1969,MAM01254c,acetoacetyl-[ACP],C15H25N2O9PRS,,-1,c,C05744,,,HC01587,"MAR02153, MAR02152"
1970,MAM01255c,acetoacetyl-CoA,C25H36N7O18P3S,847.5757229999999,-4,c,C00332,aacoa,CHEBI:15345,aacoa,"MAR01434, MAR01437, MAR01436"
1971,MAM01255m,acetoacetyl-CoA,C25H36N7O18P3S,847.5757229999999,-4,m,C00332,aacoa,CHEBI:15345,aacoa,"MAR03166, MAR03787, MAR03885, MAR01576, MAR01573"
1972,MAM01255x,acetoacetyl-CoA,C25H36N7O18P3S,847.5757229999999,-4,x,C00332,aacoa,CHEBI:15345,aacoa,"MAR03104, MAR03105, MAR04604"
1973,MAM01256c,acetone,C3H6O,58.07914,0,c,C00207,acetone,CHEBI:15347,acetone,"MAR08365, MAR08498, MAR08364"
1974,MAM01256m,acetone,C3H6O,58.07914,0,m,C00207,acetone,CHEBI:15347,acetone,"MAR04464, MAR08365, MAR02222"
1975,MAM01256e,acetone,C3H6O,58.07914,0,e,C00207,acetone,CHEBI:15347,acetone,"MAR09243, MAR02222, MAR08364"
1976,MAM01257c,acetyl adenylate,C12H15N5O8P,388.249961,-1,c,C05993,,CHEBI:37666,HC01672,"MAR04133, MAR04108"
1977,MAM01258c,acetyl-[ACP],C13H23N2O8PRS,,-1,c,C03939,acACP,,acACP,"MAR02150, MAR02152"
1978,MAM01259c,acetylcarnosine,C11H15N4O4,267.26120000000003,-1,c,,,,CE2065,MAR04426
1979,MAM01260c,acetylcholine,C7H16NO2,146.20744,1,c,C01996,ach,CHEBI:15355,ach,"MAR01905, MAR00058, MAR08363, MAR00640, MAR01906, MAR00641, MAR07681, MAR01904, MAR06245, MAR06216"
1980,MAM01260n,acetylcholine,C7H16NO2,146.20744,1,n,C01996,ach,CHEBI:15355,ach,"MAR08363, MAR08362"
1981,MAM01260e,acetylcholine,C7H16NO2,146.20744,1,e,C01996,ach,CHEBI:15355,ach,"MAR08421, MAR01905, MAR09247, MAR00058, MAR01906, MAR07681, MAR01904, MAR06245, MAR06216"
1982,MAM01261c,acetyl-CoA,C23H34N7O17P3S,805.539043,-4,c,C00024,accoa,CHEBI:15351,accoa,"MAR01067, MAR03106, MAR01088, MAR04108, MAR00640, MAR04149, MAR01471, MAR01068, MAR09527, MAR10064, MAR06960, MAR06785, MAR01069, MAR01036, MAR07613, MAR02150, MAR06938, MAR04105, MAR01070, MAR07233, MAR07245, MAR04546, MAR04628, MAR01437, MAR12559, MAR06940, MAR09495, MAR04426, MAR01434, MAR05338, MAR04097, MAR08224, MAR06929, MAR08225, MAR07673, MAR08603, MAR08227, MAR03382, MAR01065, MAR07228, MAR01090, MAR04093, MAR07239, MAR06956, MAR08521, MAR01066, MAR02591, MAR00057"
1983,MAM01261g,acetyl-CoA,C23H34N7O17P3S,805.539043,-4,g,C00024,accoa,CHEBI:15351,accoa,"MAR08228, MAR08226, MAR08225"
1984,MAM01261m,acetyl-CoA,C23H34N7O17P3S,805.539043,-4,m,C00024,accoa,CHEBI:15351,accoa,"MAR06471, MAR02593, MAR03293, MAR06346, MAR03132, MAR05110, MAR06347, MAR08416, MAR06473, MAR05365, MAR08669, MAR03177, MAR05111, MAR01259, MAR00751, MAR04106, MAR03139, MAR03264, MAR06484, MAR00752, MAR06968, MAR00755, MAR04282, MAR05369, MAR03181, MAR01174, MAR00756, MAR03381, MAR00757, MAR05177, MAR03146, MAR06412, MAR00764, MAR04099, MAR06407, MAR11458, MAR00772, MAR05179, MAR05373, MAR03185, MAR04145, MAR00774, MAR06437, MAR06488, MAR01179, MAR00778, MAR06449, MAR08626, MAR03153, MAR00776, MAR06452, MAR05376, MAR03189, MAR00780, MAR02381, MAR05378, MAR00784, MAR05185, MAR03160, MAR03221, MAR01184, MAR06433, MAR00785, MAR05188, MAR03455, MAR01276, MAR01216, MAR00788, MAR00047, MAR05360, MAR03206, MAR03193, MAR00799, MAR01210, MAR10444, MAR03398, MAR03225, MAR04295, MAR00818, MAR03406, MAR05403, MAR04095, MAR05194, MAR11470, MAR03197, MAR01221, MAR00869, MAR03407, MAR04984, MAR10403, MAR06435, MAR03408, MAR03229, MAR12371, MAR00874, MAR05242, MAR03409, MAR03922, MAR00916, MAR10357, MAR03411, MAR03201, MAR06448, MAR00923, MAR03413, MAR01226, MAR00922, MAR10358, MAR03794, MAR03414, MAR20111, MAR03416, MAR03233, MAR00930, MAR03421, MAR03205, MAR03423, MAR03396, MAR03525, MAR03424, MAR05030, MAR03110, MAR03397, MAR06451, MAR00970, MAR03847, MAR03425, MAR03237, MAR05044, MAR05988, MAR05325, MAR09719, MAR03885, MAR03427, MAR10412, MAR03428, MAR05083, MAR03114, MAR03243, MAR01577, MAR03429, MAR03279, MAR03430, MAR10416, MAR01247, MAR03431, MAR01167, MAR05343, MAR03432, MAR05095, MAR03118, MAR03247, MAR03534, MAR05345, MAR03433, MAR05418, MAR01573, MAR03283, MAR06319, MAR03125, MAR03256, MAR06320, MAR05419, MAR05359, MAR08666, MAR03173, MAR03287"
1985,MAM01261n,acetyl-CoA,C23H34N7O17P3S,805.539043,-4,n,C00024,accoa,CHEBI:15351,accoa,"MAR01090, MAR08362, MAR01091"
1986,MAM01261x,acetyl-CoA,C23H34N7O17P3S,805.539043,-4,x,C00024,accoa,CHEBI:15351,accoa,"MAR03106, MAR05364, MAR03315, MAR00872, MAR05108, MAR04987, MAR03056, MAR12808, MAR03060, MAR12372, MAR03085, MAR05256, MAR03483, MAR03349, MAR05366, MAR05119, MAR03053, MAR01600, MAR05421, MAR01260, MAR03065, MAR04107, MAR03329, MAR00927, MAR05175, MAR05025, MAR03475, MAR03089, MAR03353, MAR05026, MAR05428, MAR03469, MAR00952, MAR06930, MAR05431, MAR12562, MAR03359, MAR00968, MAR03069, MAR03510, MAR05178, MAR03333, MAR05372, MAR01449, MAR01294, MAR03093, MAR00974, MAR02513, MAR05180, MAR05069, MAR03368, MAR00972, MAR05327, MAR06280, MAR03363, MAR05375, MAR00975, MAR03073, MAR05182, MAR00759, MAR03337, MAR00977, MAR05331, MAR00777, MAR06483, MAR03373, MAR05086, MAR05377, MAR03101, MAR03105, MAR00978, MAR00982, MAR06939, MAR05379, MAR01001, MAR03077, MAR02411, MAR03320, MAR06284, MAR03341, MAR04968, MAR01168, MAR01301, MAR01005, MAR06957, MAR03305, MAR05189, MAR05097, MAR06285, MAR05350, MAR01277, MAR03097, MAR03054, MAR03030, MAR00800, MAR03055, MAR05100, MAR01211, MAR03310, MAR05193, MAR06322, MAR03345, MAR03081, MAR00833, MAR06344, MAR04604, MAR06345"
1987,MAM01261r,acetyl-CoA,C23H34N7O17P3S,805.539043,-4,r,C00024,accoa,CHEBI:15351,accoa,"MAR00057, MAR02780"
1988,MAM01262g,acgalfuc12gal14acglcgalgluside heparan sulfate,C58H102N3O31RCO,,0,g,,acgalfuc12gal14acglcgalgluside_hs,,acgalfuc12gal14acglcgalgluside_hs,"MAR08284, MAR08285"
1989,MAM01263g,acgalfucgalacglcgal14acglcgalgluside heparan sulfate,C72H125N4O41RCO,,0,g,,acgalfucgalacglcgal14acglcgalgluside_hs,,acgalfucgalacglcgal14acglcgalgluside_hs,"MAR08292, MAR08293"
1990,MAM01264g,acngalacglcgalgluside heparan sulfate,C56H95N3O31R,,-1,g,,acngalacglcgalgluside_hs,,acngalacglcgalgluside_hs,"MAR08318, MAR08319"
1991,MAM01265m,acrylyl-CoA,C24H34N7O17P3S,817.549743,-4,m,C00894,prpncoa,CHEBI:15513,prpncoa,"MAR03212, MAR04735"
1992,MAM01266c,activated methyl group,CH3,15.03452,0,c,C10905,,,HC01797,MAR04842
1993,MAM01267c,activated sulphur,S,32.065,-2,c,,,,HC02116,MAR04188
1994,MAM01269c,acyl-CoA-bile-PC pool,C22H31N7O17P3SR,,-4,c,,,,HC02082,"MAR00594, MAR00553"
1995,MAM01270c,acyl-CoA-CL pool (liver tissue),C22H31N7O17P3SR,,-4,c,,,,HC02089,MAR00545
1996,MAM01271c,acyl-CoA-LD-PC pool (liver tissue),C22H31N7O17P3SR,,-4,c,,,,HC02044,MAR00548
1997,MAM01272c,acyl-CoA-LD-PE pool (liver tissue),C22H31N7O17P3SR,,-4,c,,,,HC02045,MAR00549
1998,MAM01273c,acyl-CoA-LD-PI pool (liver tissue),C22H31N7O17P3SR,,-4,c,,,,HC02047,MAR00551
1999,MAM01274c,acyl-CoA-LD-PS pool (liver tissue),C22H31N7O17P3SR,,-4,c,,,,HC02046,MAR00550
2000,MAM01275c,acyl-CoA-LD-SM pool (liver tissue),C22H31N7O17P3SR,,-4,c,,,,HC02048,MAR00552
2001,MAM01276c,acyl-CoA-LD-TG2 pool (liver tissue),C22H31N7O17P3SR,,-4,c,,,,HC02043,MAR00546
2002,MAM01277c,acyl-CoA-LD-TG3 pool (liver tissue),C22H31N7O17P3SR,,-4,c,,,,HC02061,MAR00547
2003,MAM01278c,acylglycerone-phosphate,C3H4O6PRCO,,-2,c,C03372,adhap_hs,CHEBI:15835,adhap_hs,"MAR07588, MAR07590, MAR07591"
2004,MAM01278x,acylglycerone-phosphate,C3H4O6PRCO,,-2,x,C03372,adhap_hs,CHEBI:15835,adhap_hs,"MAR07590, MAR07594, MAR09933"
2005,MAM01279c,adenine,C5H5N5,135.1267,0,c,C00147,ade,CHEBI:16708,ade,"MAR04847, MAR07710, MAR05384, MAR04695, MAR09797, MAR04085, MAR08486"
2006,MAM01279l,adenine,C5H5N5,135.1267,0,l,C00147,ade,CHEBI:16708,ade,MAR07710
2007,MAM01279e,adenine,C5H5N5,135.1267,0,e,C00147,ade,CHEBI:16708,ade,"MAR04847, MAR04086, MAR09253"
2008,MAM01280c,adenosine,C10H13N5O4,267.24132,0,c,C00212,adn,CHEBI:16335,adn,"MAR07136, MAR07714, MAR05032, MAR07803, MAR11395, MAR06355, MAR05031, MAR04481, MAR04010, MAR04012, MAR08486, MAR03877, MAR04844, MAR07754, MAR04845"
2009,MAM01280l,adenosine,C10H13N5O4,267.24132,0,l,C00212,adn,CHEBI:16335,adn,"MAR07714, MAR00046, MAR07713"
2010,MAM01280m,adenosine,C10H13N5O4,267.24132,0,m,C00212,adn,CHEBI:16335,adn,"MAR05031, MAR04082, MAR04083"
2011,MAM01280e,adenosine,C10H13N5O4,267.24132,0,e,C00212,adn,CHEBI:16335,adn,"MAR11395, MAR05032, MAR04081, MAR06355, MAR04844, MAR09254, MAR04482, MAR04845"
2012,MAM01281c,adenylated molybdopterin,C20H24N10O12P2S2,722.541882,-2,c,C19848,,,M01281,MAR07147
2013,MAM01282c,adenylosuccinate,C14H14N5O11P,459.261621,-4,c,C03794,dcamp,CHEBI:15919,dcamp,"MAR04412, MAR04042"
2014,MAM01283c,adenylyl sulfate,C10H12N5O10PS,425.268541,-2,c,C00224,aps,CHEBI:17709,aps,"MAR04185, MAR04186, MAR04187"
2015,MAM01284c,adenylylselenate,C10H12N5O10PSe,472.163541,-2,c,C05686,adsel,,adsel,"MAR07129, MAR07128"
2016,MAM01285c,ADP,C10H12N5O10P2,424.177302,-3,c,C00008,adp,CHEBI:16761,adp,"MAR05262, MAR12348, MAR07878, MAR04265, MAR05264, MAR01896, MAR09798, MAR00119, MAR11792, MAR12441, MAR09493, MAR11793, MAR12350, MAR12448, MAR05266, MAR11794, MAR20179, MAR04130, MAR04269, MAR11795, MAR05268, MAR11796, MAR10125, MAR05269, MAR09497, MAR04600, MAR05270, MAR08143, MAR12447, MAR10126, MAR04414, MAR05271, MAR01555, MAR11799, MAR12081, MAR12452, MAR05273, MAR12358, MAR20187, MAR04612, MAR01659, MAR11802, MAR12451, MAR20188, MAR08761, MAR05275, MAR09503, MAR05277, MAR09505, MAR05279, MAR12364, MAR07672, MAR00454, MAR00457, MAR05281, MAR11809, MAR12458, MAR04297, MAR05283, MAR03871, MAR04310, MAR01583, MAR12008, MAR12461, MAR12370, MAR04317, MAR04319, MAR12465, MAR04318, MAR05288, MAR00604, MAR12373, MAR12464, MAR05353, MAR04714, MAR09517, MAR12466, MAR04320, MAR07629, MAR12467, MAR09817, MAR12376, MAR09818, MAR00052, MAR12010, MAR04799, MAR04718, MAR11915, MAR12470, MAR04802, MAR07633, MAR01594, MAR07634, MAR01596, MAR12380, MAR04808, MAR01696, MAR07635, MAR12013, MAR04810, MAR04730, MAR07636, MAR00058, MAR07637, MAR12383, MAR04402, MAR09528, MAR12476, MAR04490, MAR11829, MAR12478, MAR07650, MAR00065, MAR12388, MAR12389, MAR09535, MAR12416, MAR12482, MAR07667, MAR11835, MAR06542, MAR07679, MAR04595, MAR12025, MAR12485, MAR06546, MAR12394, MAR06544, MAR07681, MAR11838, MAR12120, MAR01636, MAR12029, MAR12488, MAR04584, MAR07691, MAR04016, MAR12490, MAR08726, MAR06548, MAR00334, MAR12399, MAR04044, MAR06551, MAR12493, MAR04291, MAR04570, MAR05151, MAR06554, MAR07692, MAR00080, MAR12496, MAR05152, MAR03008, MAR11849, MAR12502, MAR04006, MAR05153, MAR04149, MAR06555, MAR03011, MAR11851, MAR04673, MAR05392, MAR05154, MAR03013, MAR12407, MAR04028, MAR05155, MAR03014, MAR11853, MAR05156, MAR00744, MAR07737, MAR03017, MAR01661, MAR04670, MAR05157, MAR07736, MAR01664, MAR12410, MAR05158, MAR07738, MAR00087, MAR11854, MAR05159, MAR00190, MAR12504, MAR05160, MAR06563, MAR00194, MAR11857, MAR05161, MAR07781, MAR11859, MAR04635, MAR05162, MAR12415, MAR12507, MAR05163, MAR00760, MAR06566, MAR06392, MAR12525, MAR05164, MAR06567, MAR09466, MAR00198, MAR12142, MAR12420, MAR05165, MAR06568, MAR09467, MAR00202, MAR00094, MAR04008, MAR05166, MAR08772, MAR03473, MAR12419, MAR09718, MAR05167, MAR04032, MAR05170, MAR06596, MAR04034, MAR05168, MAR00207, MAR06597, MAR12514, MAR05169, MAR00773, MAR06573, MAR12147, MAR05171, MAR06574, MAR00211, MAR10368, MAR05172, MAR06575, MAR03890, MAR06576, MAR00215, MAR12150, MAR12426, MAR05174, MAR08781, MAR06579, MAR06595, MAR00224, MAR12428, MAR00231, MAR12153, MAR07964, MAR04908, MAR11966, MAR04253, MAR07967, MAR11968, MAR12523, MAR00235, MAR11970, MAR12157, MAR04194, MAR06587, MAR06775, MAR05258, MAR07982, MAR12435, MAR00239, MAR07986, MAR06779, MAR05260, MAR09488, MAR05332, MAR07990, MAR06328, MAR12161, MAR06592, MAR00243, MAR11306, MAR12438, MAR12530, MAR00674, MAR00419, MAR05429, MAR11696, MAR12164, MAR07652, MAR00247, MAR08658, MAR09899, MAR12171, MAR12256, MAR00423, MAR06812, MAR11587, MAR07656, MAR00253, MAR06816, MAR09901, MAR11588, MAR12262, MAR00257, MAR00427, MAR06335, MAR10380, MAR11312, MAR11589, MAR06336, MAR07799, MAR09903, MAR10381, MAR11590, MAR12260, MAR12536, MAR12811, MAR00431, MAR06337, MAR08661, MAR11314, MAR11591, MAR12169, MAR12537, MAR04512, MAR11592, MAR04513, MAR00261, MAR00435, MAR09906, MAR11593, MAR08366, MAR11594, MAR04637, MAR00265, MAR00439, MAR06341, MAR10386, MAR11595, MAR12541, MAR12725, MAR12816, MAR04206, MAR00269, MAR06342, MAR09018, MAR11596, MAR12266, MAR06343, MAR09910, MAR11597, MAR05442, MAR11598, MAR12176, MAR00273, MAR00469, MAR05443, MAR11599, MAR11695, MAR12269, MAR12545, MAR12729, MAR00470, MAR05444, MAR04413, MAR11600, MAR11698, MAR12730, MAR12821, MAR03889, MAR00476, MAR05445, MAR11601, MAR11700, MAR12547, MAR12735, MAR05446, MAR01314, MAR06864, MAR11602, MAR11702, MAR12180, MAR12823, MAR08813, MAR00277, MAR08730, MAR11603, MAR11704, MAR12733, MAR11604, MAR11706, MAR12274, MAR08815, MAR00281, MAR10010, MAR11605, MAR11708, MAR11606, MAR11710, MAR12184, MAR12280, MAR04065, MAR00287, MAR11607, MAR11712, MAR12553, MAR12828, MAR04358, MAR05299, MAR04066, MAR10014, MAR11608, MAR11714, MAR12278, MAR04324, MAR00291, MAR11609, MAR11716, MAR04326, MAR04068, MAR10018, MAR10401, MAR11610, MAR11718, MAR12556, MAR12831, MAR00295, MAR04907, MAR10016, MAR11611, MAR11720, MAR12189, MAR12566, MAR04350, MAR02304, MAR11612, MAR11722, MAR01445, MAR00299, MAR10020, MAR10404, MAR11613, MAR11724, MAR12195, MAR01448, MAR08824, MAR11614, MAR11726, MAR12284, MAR12560, MAR00303, MAR08850, MAR10409, MAR11615, MAR12193, MAR00673, MAR10407, MAR11616, MAR12837, MAR00675, MAR00307, MAR11617, MAR12287, MAR12838, MAR00676, MAR09931, MAR11618, MAR20116, MAR04476, MAR00677, MAR00311, MAR08103, MAR01396, MAR09932, MAR11619, MAR12565, MAR00678, MAR01911, MAR11620, MAR12750, MAR12841, MAR04379, MAR09800, MAR00317, MAR01913, MAR11621, MAR12291, MAR10064, MAR11622, MAR00321, MAR11623, MAR13082, MAR11624, MAR12294, MAR12570, MAR12754, MAR20122, MAR04567, MAR03968, MAR00325, MAR11625, MAR11738, MAR04368, MAR09799, MAR03481, MAR01442, MAR11626, MAR00450, MAR00329, MAR10141, MAR11627, MAR12297, MAR12573, MAR04024, MAR03964, MAR07816, MAR01444, MAR11628, MAR12849, MAR20126, MAR00335, MAR10144, MAR11742, MAR12850, MAR04054, MAR07129, MAR00339, MAR10146, MAR12300, MAR12760, MAR08975, MAR12852, MAR20129, MAR08074, MAR04338, MAR10150, MAR10425, MAR10073, MAR03998, MAR07825, MAR10147, MAR12303, MAR20131, MAR04180, MAR00343, MAR10148, MAR11747, MAR10075, MAR04394, MAR04002, MAR04186, MAR00347, MAR08892, MAR11750, MAR07747, MAR00351, MAR10154, MAR10079, MAR00355, MAR12309, MAR04012, MAR10155, MAR11754, MAR10082, MAR01853, MAR07834, MAR04020, MAR04633, MAR00359, MAR10157, MAR12313, MAR11757, MAR04641, MAR00363, MAR01472, MAR11758, MAR11759, MAR12316, MAR12776, MAR00367, MAR11760, MAR09962, MAR11648, MAR11761, MAR07908, MAR00371, MAR02385, MAR10163, MAR11762, MAR12870, MAR08922, MAR02386, MAR09963, MAR10165, MAR11374, MAR11763, MAR07910, MAR00375, MAR08923, MAR04793, MAR10166, MAR11377, MAR11764, MAR12872, MAR07162, MAR04803, MAR09965, MAR11765, MAR12782, MAR07912, MAR00379, MAR07845, MAR11766, MAR12323, MAR01868, MAR11380, MAR11767, MAR12875, MAR01870, MAR00383, MAR10170, MAR11768, MAR12234, MAR01872, MAR08930, MAR04811, MAR10171, MAR11769, MAR12326, MAR12786, MAR01874, MAR00387, MAR09877, MAR10172, MAR10451, MAR11383, MAR11770, MAR12787, MAR07592, MAR10173, MAR10452, MAR11771, MAR12788, MAR00391, MAR09879, MAR10453, MAR11772, MAR12237, MAR12789, MAR10100, MAR01451, MAR08934, MAR09880, MAR10454, MAR11386, MAR11773, MAR12330, MAR10101, MAR07800, MAR08105, MAR06506, MAR00395, MAR08935, MAR09881, MAR10176, MAR11774, MAR10102, MAR08106, MAR07658, MAR09882, MAR12240, MAR10103, MAR00636, MAR08107, MAR00399, MAR11388, MAR11776, MAR12793, MAR10104, MAR08108, MAR00403, MAR11572, MAR08109, MAR04906, MAR11573, MAR11778, MAR12243, MAR08110, MAR02424, MAR00407, MAR02425, MAR04494, MAR10109, MAR04480, MAR04524, MAR11577, MAR10110, MAR00411, MAR11394, MAR11578, MAR12248, MAR01518, MAR12341, MAR09893, MAR09988, MAR04528, MAR00415, MAR09986, MAR11581, MAR11786, MAR00648, MAR08633, MAR11582, MAR12252, MAR12344, MAR10115, MAR01622, MAR09897, MAR10117"
2017,MAM01285g,ADP,C10H12N5O10P2,424.177302,-3,g,C00008,adp,CHEBI:16761,adp,"MAR03318, MAR12120, MAR02997, MAR03300, MAR06580, MAR06588, MAR12055"
2018,MAM01285l,ADP,C10H12N5O10P2,424.177302,-3,l,C00008,adp,CHEBI:16761,adp,"MAR05285, MAR05274, MAR12056, MAR05280, MAR05286, MAR05263, MAR12085, MAR05287, MAR05259, MAR05276, MAR05282, MAR04907, MAR05265, MAR05291, MAR05261, MAR05272, MAR05278, MAR05284, MAR05290, MAR09018"
2019,MAM01285m,ADP,C10H12N5O10P2,424.177302,-3,m,C00008,adp,CHEBI:16761,adp,"MAR04058, MAR04083, MAR08445, MAR04143, MAR08667, MAR04340, MAR07825, MAR05415, MAR04268, MAR08274, MAR06335, MAR04715, MAR08427, MAR05267, MAR06336, MAR04004, MAR20112, MAR07883, MAR06337, MAR04018, MAR08477, MAR07801, MAR04483, MAR07886, MAR20184, MAR04420, MAR02352, MAR06341, MAR03873, MAR07834, MAR04601, MAR06342, MAR04451, MAR08654, MAR04572, MAR06343, MAR08112, MAR04640, MAR08484, MAR04731, MAR07890, MAR08113, MAR04152, MAR00448, MAR08114, MAR03303, MAR04135, MAR08115, MAR04030, MAR08116, MAR07894, MAR06926, MAR08117, MAR06625, MAR07895, MAR04675, MAR07909, MAR06916, MAR08663, MAR04666, MAR07816, MAR00460, MAR06328, MAR03208, MAR07911, MAR04026, MAR07875, MAR03773, MAR07845, MAR03895, MAR07913, MAR01634"
2020,MAM01285n,ADP,C10H12N5O10P2,424.177302,-3,n,C00008,adp,CHEBI:16761,adp,"MAR07876, MAR08831, MAR07889, MAR08819, MAR08458, MAR08459, MAR07891, MAR08821, MAR07892, MAR00141, MAR07881, MAR08799, MAR07893, MAR08811, MAR03313, MAR12083, MAR08800, MAR07882, MAR03324, MAR07884, MAR08814, MAR08478, MAR08826, MAR08803, MAR07885, MAR08804, MAR08816, MAR08829, MAR07887, MAR08805, MAR12082, MAR08830, MAR07888"
2021,MAM01285x,ADP,C10H12N5O10P2,424.177302,-3,x,C00008,adp,CHEBI:16761,adp,"MAR20126, MAR02290, MAR01861, MAR00441, MAR02298, MAR20116, MAR20122, MAR01520, MAR20131, MAR04908, MAR01857, MAR03473, MAR01628, MAR20129"
2022,MAM01285r,ADP,C10H12N5O10P2,424.177302,-3,r,C00008,adp,CHEBI:16761,adp,"MAR02285, MAR01895, MAR01618, MAR10382, MAR08825, MAR01910, MAR06581, MAR02221, MAR06589, MAR03325, MAR11828, MAR11834, MAR02297, MAR08827, MAR01897, MAR01592, MAR11837, MAR02283, MAR03308, MAR03004, MAR01702, MAR04906, MAR10411"
2023,MAM01285e,ADP,C10H12N5O10P2,424.177302,-3,e,C00008,adp,CHEBI:16761,adp,"MAR03999, MAR07755, MAR09255, MAR07781"
2024,MAM01286c,ADP-glucose,C16H23N5O15P2,587.325842,-2,c,C00498,adpglc,CHEBI:15751,adpglc,"MAR09183, MAR08443"
2025,MAM01286e,ADP-glucose,C16H23N5O15P2,587.325842,-2,e,C00498,adpglc,CHEBI:15751,adpglc,"MAR09183, MAR09456"
2026,MAM01287c,ADP-mannose,C16H23N5O15P2,587.325842,-2,c,C06192,adpman,CHEBI:28845,adpman,"MAR09184, MAR08444"
2027,MAM01287e,ADP-mannose,C16H23N5O15P2,587.325842,-2,e,C06192,adpman,CHEBI:28845,adpman,"MAR09184, MAR09457"
2028,MAM01288c,ADP-ribose,C15H21N5O14P2,557.2998620000001,-2,c,C00301,adprib,CHEBI:16960,adprib,"MAR07626, MAR07143, MAR07905, MAR07624, MAR07144"
2029,MAM01288e,ADP-ribose,C15H21N5O14P2,557.2998620000001,-2,e,C00301,adprib,CHEBI:16960,adprib,"MAR09141, MAR07142, MAR07905"
2030,MAM01289c,ADP-ribose-2-phosphate,C15H20N5O17P3,635.2638830000001,-4,c,C03246,adprbp,CHEBI:37463,adprbp,"MAR09642, MAR07627"
2031,MAM01289e,ADP-ribose-2-phosphate,C15H20N5O17P3,635.2638830000001,-4,e,C03246,adprbp,CHEBI:37463,adprbp,"MAR09256, MAR08788, MAR09642"
2032,MAM01290c,adrenaline,C9H14NO3,184.21236,1,c,C00788,adrnl,CHEBI:28918,adrnl,"MAR06743, MAR00065, MAR06746, MAR06744, MAR06745, MAR07635, MAR09192, MAR06818"
2033,MAM01290e,adrenaline,C9H14NO3,184.21236,1,e,C00788,adrnl,CHEBI:28918,adrnl,"MAR09095, MAR07635, MAR09192, MAR00065"
2034,MAM01291c,adrenic acid,C22H35O2,331.51210000000003,-1,c,C16527,adrn,CHEBI:53487,adrn,"MAR09761, MAR00412, MAR00687, MAR00690, MAR00414, MAR08944, MAR00415, MAR00685, MAR00688, MAR00691, MAR10033, MAR00686, MAR00689, MAR00692, MAR00413"
2035,MAM01291l,adrenic acid,C22H35O2,331.51210000000003,-1,l,C16527,adrn,CHEBI:53487,adrn,"MAR09761, MAR03590"
2036,MAM01291r,adrenic acid,C22H35O2,331.51210000000003,-1,r,C16527,adrn,CHEBI:53487,adrn,"MAR02998, MAR03736, MAR05257, MAR10034"
2037,MAM01291e,adrenic acid,C22H35O2,331.51210000000003,-1,e,C16527,adrn,CHEBI:53487,adrn,"MAR00412, MAR00016, MAR00012, MAR00566, MAR00015, MAR08944, MAR00415"
2038,MAM01292c,adrenochrome,C9H9NO3,179.17266,0,c,,,,CE5536,"MAR06819, MAR06820, MAR06818"
